CustomerID,Recency,Frequency,Monetory,R,F,M,RFMGroup,RFMsum
1209.0,101,15,25157.0,4,4,4,444,12
1210.0,200,11,33686.0,4,4,4,444,12
1211.0,50,28,53946.0,3,3,3,333,9
1212.0,9,340,328724.0,1,1,1,111,3
1213.0,209,10,43178.0,4,4,3,443,11
1214.0,50,15,36851.0,3,4,4,344,11
1215.0,81,54,121590.0,4,2,2,422,8
1216.0,10,11,26950.0,1,4,4,144,9
1217.0,70,115,240778.0,3,1,1,311,5
1218.0,34,112,324582.0,3,1,1,311,5
1219.0,29,16,127492.0,3,4,2,342,9
1220.0,5,353,884115.0,1,1,1,111,3
1221.0,20,13,43429.0,3,4,3,343,10
1222.0,20,239,559638.0,3,1,1,311,5
1223.0,10,41,199572.0,1,3,2,132,6
1224.0,15,16,42763.0,2,4,3,243,9
1225.0,20,85,130398.0,3,2,2,322,7
1226.0,31,5,10714.0,3,4,4,344,11
1227.0,36,125,382113.0,3,1,1,311,5
1228.0,4,155,275868.0,1,1,1,111,3
1229.0,16,87,179460.0,2,2,2,222,6
1230.0,9,212,496567.0,1,1,1,111,3
1231.0,208,16,98949.0,4,4,2,442,10
1232.0,51,39,258574.0,3,3,1,331,7
1233.0,13,47,97239.0,2,2,2,222,6
1234.0,11,171,599457.0,2,1,1,211,4
1235.0,15,84,408585.0,2,2,1,221,5
1236.0,79,30,127459.0,4,3,2,432,9
1237.0,203,44,87257.0,4,2,2,422,8
1238.0,47,11,40452.0,3,4,3,343,10
1239.0,47,34,72658.0,3,3,3,333,9
1240.0,81,39,101776.0,4,3,2,432,9
1241.0,53,20,112726.0,3,3,2,332,8
1242.0,43,162,541332.0,3,1,1,311,5
1243.0,11,68,188748.0,2,2,2,222,6
1244.0,20,39,86924.0,3,3,2,332,8
1245.0,74,22,72623.0,4,3,3,433,10
1246.0,137,28,65219.0,4,3,3,433,10
1247.0,8,31,77964.0,1,3,3,133,7
1248.0,12,16,37972.0,2,4,4,244,10
1249.0,63,6,13908.0,3,4,4,344,11
1250.0,40,15,57438.0,3,4,3,343,10
1251.0,11,243,307161.0,2,1,1,211,4
1252.0,12,251,1696418.0,2,1,1,211,4
1253.0,8,152,400683.0,1,1,1,111,3
1254.0,13,92,65569.0,2,2,3,223,7
1255.0,29,66,174196.0,3,2,2,322,7
1256.0,78,38,77308.0,4,3,3,433,10
1257.0,177,28,17031.0,4,3,4,434,11
1258.0,81,93,201742.0,4,2,2,422,8
1259.0,9,6,17888.0,1,4,4,144,9
1260.0,10,240,434992.0,1,1,1,111,3
1261.0,267,21,19192.0,4,3,4,434,11
1262.0,18,209,81035.0,2,1,3,213,6
1263.0,172,6,195522.0,4,4,2,442,10
1264.0,78,13,30426.0,4,4,4,444,12
1265.0,38,34,150518.0,3,3,2,332,8
1266.0,18,88,50950.0,2,2,3,223,7
1267.0,13,505,760433.0,2,1,1,211,4
1268.0,9,54,111085.0,1,2,2,122,5
1269.0,1,214,1764541.0,1,1,1,111,3
1270.0,20,56,27949.0,3,2,4,324,9
1271.0,104,4,33890.0,4,4,4,444,12
1272.0,66,6,12644.0,3,4,4,344,11
1273.0,111,10,79132.0,4,4,3,443,11
1274.0,2,1127,1020148.0,1,1,1,111,3
1275.0,10,291,860598.0,1,1,1,111,3
1276.0,267,8,27568.0,4,4,4,444,12
1277.0,5,203,890648.0,1,1,1,111,3
1278.0,69,111,1349698.0,3,1,1,311,5
1279.0,9,81,235080.0,1,2,1,121,4
1280.0,267,7,17433.0,4,4,4,444,12
1281.0,10,52,56690.0,1,2,3,123,6
1282.0,321,24,29822.0,4,3,4,434,11
1283.0,4,331,175218.0,1,1,2,112,4
1284.0,9,14,18214.0,1,4,4,144,9
1285.0,5,43,131134.0,1,2,2,122,5
1286.0,12,46,16265.0,2,2,4,224,8
1287.0,17,42,63392.0,2,3,3,233,8
1288.0,14,65,118844.0,2,2,2,222,6
1289.0,12,12,53136.0,2,4,3,243,9
1290.0,9,4,6492.0,1,4,4,144,9
1291.0,18,155,119155.0,2,1,2,212,5
1292.0,365,29,24900.0,4,3,4,434,11
1293.0,5,181,142996.0,1,1,2,112,4
1294.0,3,451,612688.0,1,1,1,111,3
1295.0,3,70,33412.0,1,2,4,124,7
1296.0,9,589,5678995.0,1,1,1,111,3
1297.0,58,14,23739.0,3,4,4,344,11
1298.0,326,1,8352.0,4,4,4,444,12
1299.0,8,217,508321.0,1,1,1,111,3
1300.0,20,105,60215.0,3,1,3,313,7
1301.0,5,5099,6146204.0,1,1,1,111,3
1302.0,9,21,19091.0,1,3,4,134,8
1303.0,10,252,420386.0,1,1,1,111,3
1304.0,142,26,22838.0,4,3,4,434,11
1305.0,81,34,795177.0,4,3,1,431,8
1306.0,8,84,175631.0,1,2,2,122,5
1307.0,155,21,26096.0,4,3,4,434,11
1308.0,90,76,169657.0,4,2,2,422,8
1309.0,11,124,361086.0,2,1,1,211,4
1310.0,9,35,75231.0,1,3,3,133,7
1311.0,26,14,9424.0,3,4,4,344,11
1312.0,5,157,704558.0,1,1,1,111,3
1313.0,11,11,95357.0,2,4,2,242,8
1314.0,9,173,359575.0,1,1,1,111,3
1315.0,4,38,213745.0,1,3,1,131,5
1316.0,17,15,43651.0,2,4,3,243,9
1317.0,9,72,175489.0,1,2,2,122,5
1318.0,145,3,13704.0,4,4,4,444,12
1319.0,359,1,-2082.0,4,4,4,444,12
1320.0,4,161,377047.0,1,1,1,111,3
1321.0,85,5,111164.0,4,4,2,442,10
1322.0,9,167,362428.0,1,1,1,111,3
1323.0,20,15,86422.0,3,4,2,342,9
1324.0,12,44,89151.0,2,2,2,222,6
1325.0,10,46,90653.0,1,2,2,122,5
1326.0,2,52,144699.0,1,2,2,122,5
1327.0,293,67,63884.0,4,2,3,423,9
1328.0,3,201,531062.0,1,1,1,111,3
1329.0,12,30,75351.0,2,3,3,233,8
1330.0,2,134,666799.0,1,1,1,111,3
1331.0,3,47,127049.0,1,2,2,122,5
1332.0,50,26,64788.0,3,3,3,333,9
1333.0,4,67,130608.0,1,2,2,122,5
1334.0,4,46,106615.0,1,2,2,122,5
1335.0,403,22,45056.0,4,3,3,433,10
1336.0,143,7,12842.0,4,4,4,444,12
1337.0,43,11,414756.0,3,4,1,341,8
1338.0,38,240,468219.0,3,1,1,311,5
1339.0,57,6,50612.0,3,4,3,343,10
1340.0,234,3,16640.0,4,4,4,444,12
1341.0,15,40,34154.0,2,3,4,234,9
1342.0,9,26,90914.0,1,3,2,132,6
1343.0,81,50,96024.0,4,2,2,422,8
1344.0,240,52,161084.0,4,2,2,422,8
1345.0,267,6,12968.0,4,4,4,444,12
1346.0,9,1395,12647317.0,1,1,1,111,3
1347.0,20,49,51452.0,3,2,3,323,8
1348.0,50,41,86224.0,3,3,2,332,8
1349.0,11,1211,685987.0,2,1,1,211,4
1350.0,15,108,136553.0,2,1,2,212,5
1351.0,174,25,36425.0,4,3,4,434,11
1352.0,13,52,297296.0,2,2,1,221,5
1353.0,81,29,220734.0,4,3,1,431,8
1354.0,17,25,14751.0,2,3,4,234,9
1355.0,70,52,66512.0,3,2,3,323,8
1356.0,11,58,46170.0,2,2,3,223,7
1357.0,45,29,52999.0,3,3,3,333,9
1358.0,9,26,18334.0,1,3,4,134,8
1359.0,10,164,381795.0,1,1,1,111,3
1360.0,298,32,67097.0,4,3,3,433,10
1361.0,11,43,66660.0,2,2,3,223,7
1362.0,9,325,237192.0,1,1,1,111,3
1363.0,50,165,86982.0,3,1,2,312,6
1364.0,11,248,498969.0,2,1,1,211,4
1365.0,10,24,51181.0,1,3,3,133,7
1366.0,332,3,20166.0,4,4,4,444,12
1367.0,18,71,255175.0,2,2,1,221,5
1368.0,3,277,662591.0,1,1,1,111,3
1369.0,2,263,645129.0,1,1,1,111,3
1370.0,10,42,106222.0,1,3,2,132,6
1371.0,5,604,1409229.0,1,1,1,111,3
1372.0,107,8,157596.0,4,4,2,442,10
1373.0,112,6,41114.0,4,4,3,443,11
1374.0,21,44,79890.0,3,2,3,323,8
1375.0,15,2,19752.0,2,4,4,244,10
1376.0,61,39,105424.0,3,3,2,332,8
1377.0,3,44,19978.0,1,2,4,124,7
1378.0,20,38,29749.0,3,3,4,334,10
1379.0,240,21,44282.0,4,3,3,433,10
1380.0,11,10,17337.0,2,4,4,244,10
1381.0,12,88,244389.0,2,2,1,221,5
1382.0,19,103,227796.0,2,1,1,211,4
1383.0,41,118,280494.0,3,1,1,311,5
1384.0,11,9,155680.0,2,4,2,242,8
1386.0,9,70,136439.0,1,2,2,122,5
1387.0,20,109,244686.0,3,1,1,311,5
1388.0,5,59,215044.0,1,2,1,121,4
1389.0,3,107,230093.0,1,1,1,111,3
1390.0,50,12,26476.0,3,4,4,344,11
1391.0,6,7,13646.0,1,4,4,144,9
1392.0,46,21,76886.0,3,3,3,333,9
1393.0,14,194,456172.0,2,1,1,211,4
1394.0,178,41,96639.0,4,3,2,432,9
1395.0,11,61,122017.0,2,2,2,222,6
1396.0,15,118,130636.0,2,1,2,212,5
1397.0,9,73,283495.0,1,2,1,121,4
1398.0,27,183,426228.0,3,1,1,311,5
1399.0,19,43,179117.0,2,2,2,222,6
1400.0,44,54,101174.0,3,2,2,322,7
1401.0,14,118,295181.0,2,1,1,211,4
1402.0,18,36,167446.0,2,3,2,232,7
1403.0,23,159,119867.0,3,1,2,312,6
1404.0,13,80,401350.0,2,2,1,221,5
1405.0,81,15,63854.0,4,4,3,443,11
1406.0,403,9,17633.0,4,4,4,444,12
1407.0,329,8,20847.0,4,4,4,444,12
1408.0,11,116,283190.0,2,1,1,211,4
1409.0,9,42,107479.0,1,3,2,132,6
1410.0,44,10,27340.0,3,4,4,344,11
1411.0,235,16,34381.0,4,4,4,444,12
1412.0,11,148,311405.0,2,1,1,211,4
1413.0,15,112,215714.0,2,1,1,211,4
1414.0,16,75,182781.0,2,2,2,222,6
1415.0,17,20,15917.0,2,3,4,234,9
1416.0,293,8,36582.0,4,4,4,444,12
1417.0,8,111,245538.0,1,1,1,111,3
1418.0,2,78,382408.0,1,2,1,121,4
1419.0,264,54,114988.0,4,2,2,422,8
1420.0,12,107,408531.0,2,1,1,211,4
1421.0,11,112,1554952.0,2,1,1,211,4
1422.0,143,5,16202.0,4,4,4,444,12
1423.0,51,52,139383.0,3,2,2,322,7
1424.0,9,143,345454.0,1,1,1,111,3
1425.0,13,19,36422.0,2,3,4,234,9
1426.0,111,31,68153.0,4,3,3,433,10
1427.0,74,66,148825.0,4,2,2,422,8
1428.0,332,29,57851.0,4,3,3,433,10
1429.0,137,10,15960.0,4,4,4,444,12
1430.0,81,33,75485.0,4,3,3,433,10
1431.0,16,29,67670.0,2,3,3,233,8
1432.0,11,75,132618.0,2,2,2,222,6
1433.0,15,226,493601.0,2,1,1,211,4
1434.0,197,8,14544.0,4,4,4,444,12
1435.0,4,156,494639.0,1,1,1,111,3
1436.0,9,34,65022.0,1,3,3,133,7
1437.0,22,27,216966.0,3,3,1,331,7
1438.0,16,285,696118.0,2,1,1,211,4
1439.0,69,10,33277.0,3,4,4,344,11
1440.0,15,17,52158.0,2,4,3,243,9
1441.0,38,47,104944.0,3,2,2,322,7
1442.0,10,103,276997.0,1,1,1,111,3
1443.0,2,238,525477.0,1,1,1,111,3
1444.0,17,108,551160.0,2,1,1,211,4
1445.0,4,61,137983.0,1,2,2,122,5
1446.0,100,6,17356.0,4,4,4,444,12
1447.0,10,63,179011.0,1,2,2,122,5
1448.0,5,1638,7892625.0,1,1,1,111,3
1449.0,19,155,490663.0,2,1,1,211,4
1450.0,27,3,6260.0,3,4,4,344,11
1451.0,114,16,88401.0,4,4,2,442,10
1452.0,45,27,24304.0,3,3,4,334,10
1453.0,12,110,232408.0,2,1,1,211,4
1454.0,54,35,252082.0,3,3,1,331,7
1455.0,15,180,406460.0,2,1,1,211,4
1456.0,9,123,310204.0,1,1,1,111,3
1457.0,16,27,27034.0,2,3,4,234,9
1458.0,11,87,211767.0,2,2,1,221,5
1459.0,111,8,26668.0,4,4,4,444,12
1460.0,13,104,294597.0,2,1,1,211,4
1461.0,40,24,65239.0,3,3,3,333,9
1462.0,19,42,48067.0,2,3,3,233,8
1463.0,19,123,268579.0,2,1,1,211,4
1464.0,75,41,69313.0,4,3,3,433,10
1465.0,16,9,20787.0,2,4,4,244,10
1466.0,104,12,37517.0,4,4,4,444,12
1467.0,17,269,645532.0,2,1,1,211,4
1468.0,127,28,57222.0,4,3,3,433,10
1469.0,10,26,110761.0,1,3,2,132,6
1470.0,10,19,38062.0,1,3,4,134,8
1471.0,11,163,343200.0,2,1,1,211,4
1472.0,11,63,67259.0,2,2,3,223,7
1473.0,17,90,248572.0,2,2,1,221,5
1474.0,44,34,76075.0,3,3,3,333,9
1475.0,240,17,35902.0,4,4,4,444,12
1476.0,45,6,15558.0,3,4,4,344,11
1477.0,15,130,286226.0,2,1,1,211,4
1478.0,9,23,81766.0,1,3,3,133,7
1479.0,12,71,110450.0,2,2,2,222,6
1480.0,39,6,14778.0,3,4,4,344,11
1481.0,12,60,127255.0,2,2,2,222,6
1482.0,264,18,49797.0,4,3,3,433,10
1483.0,20,31,18220.0,3,3,4,334,10
1484.0,17,21,35912.0,2,3,4,234,9
1485.0,257,1,5136.0,4,4,4,444,12
1486.0,13,47,129929.0,2,2,2,222,6
1487.0,45,6,13498.0,3,4,4,344,11
1488.0,6,9,27672.0,1,4,4,144,9
1489.0,368,11,23380.0,4,4,4,444,12
1490.0,61,38,78478.0,3,3,3,333,9
1491.0,50,41,29939.0,3,3,4,334,10
1492.0,20,58,106546.0,3,2,2,322,7
1493.0,9,118,269098.0,1,1,1,111,3
1494.0,23,41,21284.0,3,3,4,334,10
1495.0,14,69,452903.0,2,2,1,221,5
1496.0,9,533,1145846.0,1,1,1,111,3
1497.0,293,8,17560.0,4,4,4,444,12
1498.0,296,4,11970.0,4,4,4,444,12
1499.0,359,4,8157.0,4,4,4,444,12
1500.0,14,75,35113.0,2,2,4,224,8
1501.0,75,11,66077.0,4,4,3,443,11
1502.0,50,46,50804.0,3,2,3,323,8
1503.0,53,56,29008.0,3,2,4,324,9
1504.0,27,131,127119.0,3,1,2,312,6
1505.0,10,59,164687.0,1,2,2,122,5
1506.0,25,14,29451.0,3,4,4,344,11
1507.0,299,7,17106.0,4,4,4,444,12
1508.0,9,140,213477.0,1,1,1,111,3
1509.0,9,191,421159.0,1,1,1,111,3
1510.0,10,62,136732.0,1,2,2,122,5
1511.0,9,291,556871.0,1,1,1,111,3
1512.0,45,5,7542.0,3,4,4,344,11
1513.0,3,353,429438.0,1,1,1,111,3
1514.0,10,73,59115.0,1,2,3,123,6
1515.0,3,95,372035.0,1,2,1,121,4
1516.0,146,26,78443.0,4,3,3,433,10
1517.0,5,183,640135.0,1,1,1,111,3
1518.0,16,26,172065.0,2,3,2,232,7
1519.0,9,104,192172.0,1,1,2,112,4
1520.0,121,8,17617.0,4,4,4,444,12
1521.0,16,75,289254.0,2,2,1,221,5
1522.0,14,107,347933.0,2,1,1,211,4
1523.0,12,54,259829.0,2,2,1,221,5
1524.0,11,285,71297.0,2,1,3,213,6
1525.0,48,14,117732.0,3,4,2,342,9
1526.0,9,45,115599.0,1,2,2,122,5
1527.0,364,23,15742.0,4,3,4,434,11
1528.0,41,98,286537.0,3,2,1,321,6
1529.0,2,612,726424.0,1,1,1,111,3
1530.0,26,14,58676.0,3,4,3,343,10
1531.0,4,124,278777.0,1,1,1,111,3
1532.0,10,206,129563.0,1,1,2,112,4
1533.0,41,30,54767.0,3,3,3,333,9
1534.0,61,27,99077.0,3,3,2,332,8
1535.0,1,222,567388.0,1,1,1,111,3
1536.0,15,3,33816.0,2,4,4,244,10
1537.0,26,1,34944.0,3,4,4,344,11
1538.0,9,264,494059.0,1,1,1,111,3
1539.0,10,17,47024.0,1,4,3,143,8
1540.0,8,148,147835.0,1,1,2,112,4
1541.0,18,22,45964.0,2,3,3,233,8
1542.0,10,382,323693.0,1,1,1,111,3
1543.0,28,12,161344.0,3,4,2,342,9
1544.0,11,9,15645.0,2,4,4,244,10
1545.0,367,5,9228.0,4,4,4,444,12
1546.0,109,9,18894.0,4,4,4,444,12
1547.0,293,32,293010.0,4,3,1,431,8
1548.0,51,55,263435.0,3,2,1,321,6
1549.0,2,59,175945.0,1,2,2,122,5
1550.0,8,68,182059.0,1,2,2,122,5
1551.0,18,98,193153.0,2,2,2,222,6
1552.0,1,292,147299.0,1,1,2,112,4
1553.0,20,70,145039.0,3,2,2,322,7
1554.0,130,20,41384.0,4,3,3,433,10
1555.0,10,258,126183.0,1,1,2,112,4
1556.0,181,40,60870.0,4,3,3,433,10
1557.0,10,109,81945.0,1,1,3,113,5
1558.0,11,62,32055.0,2,2,4,224,8
1559.0,14,22,13828.0,2,3,4,234,9
1560.0,6,974,442142.0,1,1,1,111,3
1561.0,18,4,15568.0,2,4,4,244,10
1562.0,13,37,221540.0,2,3,1,231,6
1563.0,48,17,71583.0,3,4,3,343,10
1564.0,149,179,253190.0,4,1,1,411,6
1565.0,12,244,239324.0,2,1,1,211,4
1566.0,133,6,61795.0,4,4,3,443,11
1567.0,16,130,128286.0,2,1,2,212,5
1568.0,9,72,280035.0,1,2,1,121,4
1569.0,20,90,74019.0,3,2,3,323,8
1570.0,20,43,57391.0,3,2,3,323,8
1571.0,14,281,251361.0,2,1,1,211,4
1572.0,82,7,24418.0,4,4,4,444,12
1573.0,50,30,59883.0,3,3,3,333,9
1574.0,14,46,110705.0,2,2,2,222,6
1575.0,199,19,28023.0,4,3,4,434,11
1576.0,20,11,175010.0,3,4,2,342,9
1577.0,77,18,38428.0,4,3,3,433,10
1578.0,20,13,32480.0,3,4,4,344,11
1579.0,135,30,90227.0,4,3,2,432,9
1580.0,9,144,287824.0,1,1,1,111,3
1581.0,78,10,16961.0,4,4,4,444,12
1582.0,52,14,40440.0,3,4,3,343,10
1583.0,39,47,19926.0,3,2,4,324,9
1584.0,11,145,152194.0,2,1,2,212,5
1585.0,10,49,140106.0,1,2,2,122,5
1586.0,208,30,62774.0,4,3,3,433,10
1587.0,176,17,42777.0,4,4,3,443,11
1588.0,8,123,296979.0,1,1,1,111,3
1589.0,26,7,19152.0,3,4,4,344,11
1590.0,52,6,16136.0,3,4,4,344,11
1591.0,48,19,64204.0,3,3,3,333,9
1592.0,18,31,58171.0,2,3,3,233,8
1593.0,44,193,248906.0,3,1,1,311,5
1594.0,17,194,108074.0,2,1,2,212,5
1595.0,89,7,42345.0,4,4,3,443,11
1596.0,44,12,27165.0,3,4,4,344,11
1597.0,9,630,305206.0,1,1,1,111,3
1598.0,4,164,452984.0,1,1,1,111,3
1599.0,16,107,83233.0,2,1,3,213,6
1600.0,15,803,719490.0,2,1,1,211,4
1601.0,10,316,237251.0,1,1,1,111,3
1602.0,17,98,162433.0,2,2,2,222,6
1603.0,11,57,33235.0,2,2,4,224,8
1604.0,9,71,166959.0,1,2,2,122,5
1605.0,14,23,34334.0,2,3,4,234,9
1606.0,200,18,52989.0,4,3,3,433,10
1607.0,10,73,139457.0,1,2,2,122,5
1608.0,10,101,264900.0,1,2,1,121,4
1609.0,37,18,38560.0,3,3,3,333,9
1610.0,10,16,35220.0,1,4,4,144,9
1611.0,5,4,36978.0,1,4,4,144,9
1612.0,11,17,115313.0,2,4,2,242,8
1613.0,114,12,40506.0,4,4,3,443,11
1614.0,17,203,222070.0,2,1,1,211,4
1615.0,12,297,564411.0,2,1,1,211,4
1616.0,3,1008,885087.0,1,1,1,111,3
1617.0,9,18,54920.0,1,3,3,133,7
1618.0,10,229,79035.0,1,1,3,113,5
1619.0,11,216,370024.0,2,1,1,211,4
1620.0,108,64,113282.0,4,2,2,422,8
1621.0,10,63,330088.0,1,2,1,121,4
1622.0,3,556,520416.0,1,1,1,111,3
1623.0,10,333,367480.0,1,1,1,111,3
1624.0,260,19,19192.0,4,3,4,434,11
1625.0,58,10,41700.0,3,4,3,343,10
1626.0,40,19,45958.0,3,3,3,333,9
1627.0,20,32,80631.0,3,3,3,333,9
1628.0,48,76,123707.0,3,2,2,322,7
1629.0,15,111,178550.0,2,1,2,212,5
1630.0,44,5,11411.0,3,4,4,344,11
1631.0,5,100,325367.0,1,2,1,121,4
1632.0,25,114,276356.0,3,1,1,311,5
1633.0,6,417,314697.0,1,1,1,111,3
1634.0,4,367,525622.0,1,1,1,111,3
1635.0,155,4,72480.0,4,4,3,443,11
1636.0,48,56,37940.0,3,2,4,324,9
1637.0,20,48,99340.0,3,2,2,322,7
1638.0,20,10,24943.0,3,4,4,344,11
1639.0,13,58,20448.0,2,2,4,224,8
1640.0,9,113,110956.0,1,1,2,112,4
1641.0,20,216,306003.0,3,1,1,311,5
1642.0,48,21,40579.0,3,3,3,333,9
1643.0,10,29,39174.0,1,3,3,133,7
1644.0,10,76,278995.0,1,2,1,121,4
1645.0,14,69,155530.0,2,2,2,222,6
1646.0,4,445,555971.0,1,1,1,111,3
1647.0,11,129,385821.0,2,1,1,211,4
1648.0,113,4,167200.0,4,4,2,442,10
1649.0,42,34,175452.0,3,3,2,332,8
1650.0,3,12,28144.0,1,4,4,144,9
1651.0,17,28,25610.0,2,3,4,234,9
1652.0,6,273,348386.0,1,1,1,111,3
1653.0,14,241,187135.0,2,1,2,212,5
1654.0,587,1,4392.0,4,4,4,444,12
1655.0,20,123,105074.0,3,1,2,312,6
1656.0,4,24,32711.0,1,3,4,134,8
1657.0,21,17,21507.0,3,4,4,344,11
1658.0,100,6,15354.0,4,4,4,444,12
1659.0,6,330,142588.0,1,1,2,112,4
1660.0,14,101,123354.0,2,2,2,222,6
1661.0,51,29,20956.0,3,3,4,334,10
1662.0,17,27,28338.0,2,3,4,234,9
1663.0,14,384,197528.0,2,1,2,212,5
1664.0,403,3,4386.0,4,4,4,444,12
1665.0,15,197,206573.0,2,1,1,211,4
1666.0,9,164,77649.0,1,1,3,113,5
1667.0,22,152,79154.0,3,1,3,313,7
1668.0,8,53,46017.0,1,2,3,123,6
1669.0,10,102,226026.0,1,1,1,111,3
1670.0,20,55,116019.0,3,2,2,322,7
1671.0,50,50,31473.0,3,2,4,324,9
1672.0,48,25,45334.0,3,3,3,333,9
1673.0,20,7,27996.0,3,4,4,344,11
1674.0,47,2,74400.0,3,4,3,343,10
1675.0,2,2779,1456355.0,1,1,1,111,3
1676.0,20,80,1453178.0,3,2,1,321,6
1677.0,5,20,205119.0,1,3,2,132,6
1678.0,149,3,204930.0,4,4,2,442,10
1679.0,170,3,43984.0,4,4,3,443,11
1680.0,20,17,67332.0,3,4,3,343,10
1681.0,16,22,44495.0,2,3,3,233,8
1682.0,47,30,50633.0,3,3,3,333,9
1683.0,2,96,234223.0,1,2,1,121,4
1684.0,14,21,38409.0,2,3,3,233,8
1685.0,9,134,107347.0,1,1,2,112,4
1686.0,60,13,29593.0,3,4,4,344,11
1687.0,136,57,101211.0,4,2,2,422,8
1688.0,10,126,340774.0,1,1,1,111,3
1689.0,48,5,-2353.0,3,4,4,344,11
1690.0,16,24,78302.0,2,3,3,233,8
1691.0,5,153,114352.0,1,1,2,112,4
1692.0,52,41,127888.0,3,3,2,332,8
1693.0,264,8,16714.0,4,4,4,444,12
1694.0,267,20,39890.0,4,3,3,433,10
1695.0,9,28,75005.0,1,3,3,133,7
1696.0,51,16,53641.0,3,4,3,343,10
1697.0,12,175,365394.0,2,1,1,211,4
1698.0,10,113,242480.0,1,1,1,111,3
1699.0,23,7,16182.0,3,4,4,344,11
1700.0,63,2,9908.0,3,4,4,344,11
1701.0,173,34,105934.0,4,3,2,432,9
1702.0,10,29,89714.0,1,3,2,132,6
1703.0,13,30,77363.0,2,3,3,233,8
1704.0,3,2053,35536194.0,1,1,1,111,3
1705.0,203,30,27552.0,4,3,4,434,11
1706.0,5,199,191337.0,1,1,2,112,4
1707.0,10,102,83133.0,1,1,3,113,5
1708.0,81,29,13846.0,4,3,4,434,11
1709.0,2,236,246076.0,1,1,1,111,3
1710.0,7,50,252319.0,1,2,1,121,4
1711.0,47,80,35462.0,3,2,4,324,9
1712.0,13,127,106397.0,2,1,2,212,5
1713.0,6,29,26782.0,1,3,4,134,8
1714.0,9,259,303005.0,1,1,1,111,3
1715.0,87,30,41033.0,4,3,3,433,10
1716.0,27,4,12447.0,3,4,4,344,11
1717.0,9,168,107056.0,1,1,2,112,4
1718.0,9,99,86035.0,1,2,2,122,5
1719.0,10,117,147233.0,1,1,2,112,4
1720.0,25,13,26097.0,3,4,4,344,11
1721.0,9,575,1179769.0,1,1,1,111,3
1722.0,19,170,168178.0,2,1,2,212,5
1723.0,17,132,56488.0,2,1,3,213,6
1724.0,19,61,100905.0,2,2,2,222,6
1725.0,4,74,226239.0,1,2,1,121,4
1726.0,20,102,79289.0,3,1,3,313,7
1727.0,32,44,379844.0,3,2,1,321,6
1728.0,372,1,-315.0,4,4,4,444,12
1729.0,11,314,3423657.0,2,1,1,211,4
1730.0,216,7,53090.0,4,4,3,443,11
1731.0,105,2,9472.0,4,4,4,444,12
1732.0,15,421,165839.0,2,1,2,212,5
1733.0,111,15,81994.0,4,4,3,443,11
1734.0,8,358,684289.0,1,1,1,111,3
1735.0,209,13,15043.0,4,4,4,444,12
1736.0,13,54,44825.0,2,2,3,223,7
1737.0,9,71,246838.0,1,2,1,121,4
1738.0,142,69,73629.0,4,2,3,423,9
1739.0,265,8,18819.0,4,4,4,444,12
1740.0,5,133,302655.0,1,1,1,111,3
1741.0,15,22,30584.0,2,3,4,234,9
1742.0,2,210,156588.0,1,1,2,112,4
1743.0,76,8,14899.0,4,4,4,444,12
1744.0,9,115,292277.0,1,1,1,111,3
1745.0,16,350,294095.0,2,1,1,211,4
1746.0,2,348,404083.0,1,1,1,111,3
1747.0,20,22,39919.0,3,3,3,333,9
1748.0,20,414,207627.0,3,1,1,311,5
1749.0,258,1,25300.0,4,4,4,444,12
1750.0,3,29,134183.0,1,3,2,132,6
1751.0,9,197,611321.0,1,1,1,111,3
1752.0,10,139,79226.0,1,1,3,113,5
1753.0,11,359,330237.0,2,1,1,211,4
1754.0,31,25,107659.0,3,3,2,332,8
1755.0,9,341,341471.0,1,1,1,111,3
1756.0,26,10,20408.0,3,4,4,344,11
1757.0,26,71,116581.0,3,2,2,322,7
1758.0,50,55,69040.0,3,2,3,323,8
1759.0,2,238,213175.0,1,1,1,111,3
1760.0,7,37,77497.0,1,3,3,133,7
1761.0,148,29,23305.0,4,3,4,434,11
1762.0,9,277,149254.0,1,1,2,112,4
1763.0,25,52,104020.0,3,2,2,322,7
1764.0,17,10,30342.0,2,4,4,244,10
1765.0,403,71,41251.0,4,2,3,423,9
1766.0,2,501,258769.0,1,1,1,111,3
1767.0,15,45,51641.0,2,2,3,223,7
1768.0,9,149,349768.0,1,1,1,111,3
1769.0,18,216,1130843.0,2,1,1,211,4
1770.0,5,204,692945.0,1,1,1,111,3
1771.0,8,17,136049.0,1,4,2,142,7
1772.0,40,56,158793.0,3,2,2,322,7
1773.0,5,61,586519.0,1,2,1,121,4
1774.0,44,93,177128.0,3,2,2,322,7
1775.0,20,59,184082.0,3,2,2,322,7
1776.0,21,28,139752.0,3,3,2,332,8
1777.0,14,70,165543.0,2,2,2,222,6
1778.0,16,19,33388.0,2,3,4,234,9
1779.0,9,91,189961.0,1,2,2,122,5
1780.0,50,5,48988.0,3,4,3,343,10
1781.0,88,30,66570.0,4,3,3,433,10
1782.0,50,41,86032.0,3,3,2,332,8
1783.0,19,237,609602.0,2,1,1,211,4
1784.0,20,38,98671.0,3,3,2,332,8
1785.0,81,19,48678.0,4,3,3,433,10
1786.0,137,71,171479.0,4,2,2,422,8
1787.0,5,102,190759.0,1,1,2,112,4
1788.0,297,7,6498.0,4,4,4,444,12
1789.0,19,11,31906.0,2,4,4,244,10
